lad2,month,collisions,ksi_collisions,share_dark,share_wet,share_ksi_collisions
633,2020-10,38,1,0.23684210526315788,0.3157894736842105,0.02631578947368421
633,2020-11,16,2,0.25,0.375,0.125
635,2019-01,73,15,0.4794520547945205,0.3561643835616438,0.2054794520547945
635,2019-02,70,19,0.24285714285714285,0.32857142857142857,0.2714285714285714
635,2019-03,67,17,0.208955223880597,0.19402985074626866,0.2537313432835821
635,2019-04,64,15,0.109375,0.109375,0.234375
635,2019-05,65,15,0.06153846153846154,0.12307692307692308,0.23076923076923078
635,2019-06,76,20,0.11842105263157894,0.25,0.2631578947368421
635,2019-07,89,24,0.07865168539325842,0.033707865168539325,0.2696629213483146
635,2019-08,90,18,0.13333333333333333,0.2,0.2
635,2019-09,95,24,0.2,0.23157894736842105,0.25263157894736843
635,2019-10,78,13,0.358974358974359,0.47435897435897434,0.16666666666666666
635,2019-11,89,18,0.4157303370786517,0.550561797752809,0.20224719101123595
635,2019-12,86,15,0.5465116279069767,0.6046511627906976,0.1744186046511628
635,2020-01,80,16,0.4875,0.5875,0.2
635,2020-02,64,9,0.359375,0.578125,0.140625
635,2020-03,57,15,0.19298245614035087,0.22807017543859648,0.2631578947368421
635,2020-04,20,3,0.1,0.3,0.15
635,2020-05,44,6,0.1590909090909091,0.0,0.13636363636363635
635,2020-06,48,9,0.08333333333333333,0.16666666666666666,0.1875
635,2020-07,75,14,0.05333333333333334,0.16,0.18666666666666668
635,2020-08,71,3,0.2112676056338028,0.2112676056338028,0.04225352112676056
635,2020-09,81,10,0.14814814814814814,0.1111111111111111,0.12345679012345678
635,2020-10,77,9,0.24675324675324675,0.5194805194805194,0.11688311688311688
635,2020-11,52,5,0.40384615384615385,0.5,0.09615384615384616
64,2019-01,10,2,0.6,0.7,0.2
64,2019-02,8,3,0.25,0.25,0.375
64,2019-03,7,2,0.14285714285714285,0.2857142857142857,0.2857142857142857
64,2019-04,5,2,0.4,0.2,0.4
64,2019-05,13,6,0.23076923076923078,0.23076923076923078,0.46153846153846156
64,2019-06,6,3,0.3333333333333333,0.16666666666666666,0.5
64,2019-07,8,2,0.125,0.25,0.25
64,2019-08,14,5,0.07142857142857142,0.2857142857142857,0.35714285714285715
64,2019-09,5,1,0.6,0.4,0.2
64,2019-10,10,4,0.3,0.3,0.4
64,2019-11,10,2,0.4,0.6,0.2
64,2019-12,9,4,0.4444444444444444,0.6666666666666666,0.4444444444444444
64,2020-01,9,3,0.3333333333333333,0.5555555555555556,0.3333333333333333
64,2020-02,17,4,0.47058823529411764,0.7058823529411765,0.23529411764705882
64,2020-03,3,1,0.3333333333333333,0.0,0.3333333333333333
64,2020-04,4,3,0.25,0.25,0.75
64,2020-05,3,3,0.0,0.0,1.0
64,2020-06,9,4,0.0,0.2222222222222222,0.4444444444444444
64,2020-07,9,4,0.1111111111111111,0.4444444444444444,0.4444444444444444
64,2020-08,14,3,0.2857142857142857,0.42857142857142855,0.21428571428571427
64,2020-09,10,6,0.3,0.4,0.6
64,2020-10,6,2,0.3333333333333333,0.8333333333333334,0.3333333333333333
64,2020-11,3,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
64,2020-12,10,3,0.4,0.8,0.3
640,2019-01,30,8,0.5333333333333333,0.23333333333333334,0.26666666666666666
640,2019-02,21,4,0.38095238095238093,0.19047619047619047,0.19047619047619047
640,2019-03,25,5,0.24,0.08,0.2
640,2019-04,25,3,0.08,0.16,0.12
640,2019-05,34,5,0.08823529411764706,0.029411764705882353,0.14705882352941177
640,2019-06,34,5,0.14705882352941177,0.17647058823529413,0.14705882352941177
640,2019-07,25,6,0.08,0.04,0.24
640,2019-08,24,3,0.08333333333333333,0.08333333333333333,0.125
640,2019-09,19,4,0.15789473684210525,0.3684210526315789,0.21052631578947367
640,2019-10,27,3,0.48148148148148145,0.6296296296296297,0.1111111111111111
640,2019-11,26,4,0.3076923076923077,0.5,0.15384615384615385
640,2019-12,26,9,0.5384615384615384,0.5384615384615384,0.34615384615384615
640,2020-01,41,4,0.4634146341463415,0.36585365853658536,0.0975609756097561
640,2020-02,30,4,0.3,0.26666666666666666,0.13333333333333333
640,2020-03,27,5,0.3333333333333333,0.25925925925925924,0.18518518518518517
640,2020-04,5,0,0.2,0.0,0.0
640,2020-05,17,7,0.17647058823529413,0.0,0.4117647058823529
640,2020-06,33,5,0.15151515151515152,0.15151515151515152,0.15151515151515152
640,2020-07,16,5,0.0625,0.3125,0.3125
640,2020-08,21,4,0.14285714285714285,0.14285714285714285,0.19047619047619047
640,2020-09,25,5,0.16,0.0,0.2
640,2020-10,35,4,0.14285714285714285,0.4857142857142857,0.11428571428571428
640,2020-11,22,5,0.45454545454545453,0.4090909090909091,0.22727272727272727
640,2020-12,38,8,0.3684210526315789,0.5263157894736842,0.21052631578947367
641,2019-01,1,0,0.0,0.0,0.0
641,2019-02,10,0,0.3,0.1,0.0
641,2019-03,7,3,0.42857142857142855,0.42857142857142855,0.42857142857142855
641,2019-04,1,0,0.0,0.0,0.0
641,2019-05,3,1,0.0,0.3333333333333333,0.3333333333333333
641,2019-06,7,1,0.0,0.14285714285714285,0.14285714285714285
641,2019-07,7,2,0.0,0.14285714285714285,0.2857142857142857
641,2019-08,6,1,0.16666666666666666,0.0,0.16666666666666666
641,2019-09,1,0,0.0,0.0,0.0
641,2019-10,5,1,0.2,0.0,0.2
641,2019-11,7,0,0.2857142857142857,0.5714285714285714,0.0
641,2020-01,14,0,0.35714285714285715,0.42857142857142855,0.0
641,2020-03,11,2,0.09090909090909091,0.09090909090909091,0.18181818181818182
641,2020-04,3,2,0.0,0.3333333333333333,0.6666666666666666
641,2020-05,6,3,0.0,0.0,0.5
641,2020-06,1,0,0.0,0.0,0.0
641,2020-07,7,2,0.0,0.0,0.2857142857142857
641,2020-08,4,2,0.0,0.75,0.5
641,2020-09,5,1,0.2,0.0,0.2
641,2020-10,5,1,0.0,0.4,0.2
641,2020-11,4,0,0.5,0.5,0.0
641,2020-12,7,2,0.2857142857142857,0.5714285714285714,0.2857142857142857
642,2019-01,6,2,0.16666666666666666,0.8333333333333334,0.3333333333333333
642,2019-02,6,1,0.16666666666666666,0.0,0.16666666666666666
642,2019-03,4,0,0.0,0.5,0.0
642,2019-04,8,3,0.125,0.125,0.375
642,2019-05,3,2,0.0,0.0,0.6666666666666666
642,2019-06,6,1,0.0,0.0,0.16666666666666666
642,2019-07,8,3,0.0,0.0,0.375
642,2019-08,9,3,0.0,0.0,0.3333333333333333
642,2019-09,6,0,0.16666666666666666,0.3333333333333333,0.0
642,2019-10,5,2,0.2,0.8,0.4
642,2019-11,5,2,0.8,0.4,0.4
642,2019-12,5,2,0.2,0.4,0.4
642,2020-01,14,3,0.35714285714285715,0.7857142857142857,0.21428571428571427
642,2020-02,11,2,0.45454545454545453,0.36363636363636365,0.18181818181818182
642,2020-03,6,0,0.3333333333333333,0.16666666666666666,0.0
642,2020-04,2,1,0.0,0.0,0.5
642,2020-05,8,5,0.0,0.0,0.625
642,2020-06,11,2,0.0,0.18181818181818182,0.18181818181818182
642,2020-07,8,3,0.25,0.125,0.375
642,2020-08,10,2,0.1,0.0,0.2
642,2020-09,7,3,0.14285714285714285,0.14285714285714285,0.42857142857142855
642,2020-10,11,6,0.36363636363636365,0.6363636363636364,0.5454545454545454
642,2020-11,4,2,0.5,0.75,0.5
642,2020-12,10,4,0.4,0.8,0.4
643,2019-01,25,5,0.44,0.36,0.2
643,2019-02,18,4,0.3333333333333333,0.4444444444444444,0.2222222222222222
643,2019-03,20,6,0.0,0.3,0.3
643,2019-04,23,4,0.043478260869565216,0.13043478260869565,0.17391304347826086
643,2019-05,20,6,0.0,0.1,0.3
643,2019-06,22,3,0.0,0.18181818181818182,0.13636363636363635
643,2019-07,34,6,0.08823529411764706,0.058823529411764705,0.17647058823529413
643,2019-08,18,2,0.05555555555555555,0.05555555555555555,0.1111111111111111
643,2019-09,24,7,0.041666666666666664,0.20833333333333334,0.2916666666666667
643,2019-10,22,5,0.3181818181818182,0.3181818181818182,0.22727272727272727
643,2019-11,25,6,0.6,0.52,0.24
643,2019-12,19,3,0.2631578947368421,0.42105263157894735,0.15789473684210525
643,2020-01,22,2,0.2727272727272727,0.5909090909090909,0.09090909090909091
643,2020-02,30,3,0.4666666666666667,0.3333333333333333,0.1
643,2020-03,11,1,0.36363636363636365,0.45454545454545453,0.09090909090909091
643,2020-04,3,1,0.0,0.0,0.3333333333333333
643,2020-05,18,1,0.0,0.0,0.05555555555555555
643,2020-06,10,4,0.2,0.3,0.4
643,2020-07,26,5,0.0,0.19230769230769232,0.19230769230769232
643,2020-08,25,2,0.04,0.2,0.08
643,2020-09,19,4,0.05263157894736842,0.05263157894736842,0.21052631578947367
643,2020-10,18,3,0.2222222222222222,0.3888888888888889,0.16666666666666666
643,2020-11,18,5,0.5555555555555556,0.3888888888888889,0.2777777777777778
643,2020-12,17,3,0.47058823529411764,0.5294117647058824,0.17647058823529413
644,2019-01,5,1,0.4,0.2,0.2
644,2019-02,9,1,0.0,0.2222222222222222,0.1111111111111111
644,2019-03,20,2,0.2,0.2,0.1
644,2019-04,8,2,0.125,0.125,0.25
644,2019-05,9,3,0.1111111111111111,0.0,0.3333333333333333
644,2019-06,8,3,0.25,0.375,0.375
644,2019-07,14,3,0.07142857142857142,0.07142857142857142,0.21428571428571427
644,2019-08,14,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
644,2019-09,7,4,0.0,0.14285714285714285,0.5714285714285714
644,2019-10,12,7,0.25,0.5833333333333334,0.5833333333333334
644,2019-11,7,2,0.42857142857142855,0.42857142857142855,0.2857142857142857
644,2019-12,10,6,0.6,0.7,0.6
644,2020-01,12,3,0.3333333333333333,0.3333333333333333,0.25
644,2020-02,3,0,0.3333333333333333,0.3333333333333333,0.0
644,2020-03,5,1,0.2,0.0,0.2
644,2020-04,2,0,0.0,0.0,0.0
644,2020-05,9,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
644,2020-06,8,4,0.0,0.125,0.5
644,2020-07,11,3,0.0,0.36363636363636365,0.2727272727272727
644,2020-08,10,3,0.1,0.4,0.3
644,2020-09,7,3,0.14285714285714285,0.14285714285714285,0.42857142857142855
644,2020-10,10,1,0.4,0.6,0.1
644,2020-11,7,0,0.2857142857142857,0.2857142857142857,0.0
644,2020-12,10,3,0.5,0.6,0.3
645,2019-01,12,4,0.5833333333333334,0.4166666666666667,0.3333333333333333
645,2019-02,22,5,0.09090909090909091,0.3181818181818182,0.22727272727272727
645,2019-03,13,4,0.15384615384615385,0.3076923076923077,0.3076923076923077
645,2019-04,23,5,0.2608695652173913,0.34782608695652173,0.21739130434782608
645,2019-05,19,3,0.10526315789473684,0.05263157894736842,0.15789473684210525
645,2019-06,16,6,0.0,0.0625,0.375
645,2019-07,22,4,0.045454545454545456,0.18181818181818182,0.18181818181818182
645,2019-08,15,0,0.13333333333333333,0.06666666666666667,0.0
645,2019-09,18,4,0.16666666666666666,0.16666666666666666,0.2222222222222222
645,2019-10,17,5,0.17647058823529413,0.47058823529411764,0.29411764705882354
645,2019-11,14,6,0.2857142857142857,0.5714285714285714,0.42857142857142855
645,2019-12,17,3,0.5294117647058824,0.7058823529411765,0.17647058823529413
645,2020-01,20,4,0.55,0.75,0.2
645,2020-02,18,3,0.2777777777777778,0.5,0.16666666666666666
645,2020-03,14,4,0.21428571428571427,0.35714285714285715,0.2857142857142857
645,2020-04,6,3,0.0,0.5,0.5
645,2020-05,3,2,0.3333333333333333,0.3333333333333333,0.6666666666666666
645,2020-06,9,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
645,2020-07,21,6,0.047619047619047616,0.14285714285714285,0.2857142857142857
645,2020-08,13,3,0.23076923076923078,0.0,0.23076923076923078
645,2020-09,16,4,0.0625,0.125,0.25
645,2020-10,11,0,0.18181818181818182,0.2727272727272727,0.0
645,2020-11,13,3,0.46153846153846156,0.6153846153846154,0.23076923076923078
645,2020-12,13,4,0.38461538461538464,0.46153846153846156,0.3076923076923077
646,2019-01,12,2,0.4166666666666667,0.16666666666666666,0.16666666666666666
646,2019-02,5,0,0.0,0.6,0.0
646,2019-03,8,2,0.125,0.0,0.25
646,2019-04,6,1,0.0,0.5,0.16666666666666666
646,2019-05,9,1,0.1111111111111111,0.0,0.1111111111111111
646,2019-06,6,1,0.0,0.3333333333333333,0.16666666666666666
646,2019-07,6,0,0.0,0.16666666666666666,0.0
646,2019-08,8,1,0.125,0.25,0.125
646,2019-09,7,0,0.2857142857142857,0.0,0.0
646,2019-10,6,1,0.3333333333333333,0.5,0.16666666666666666
646,2019-11,7,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
646,2019-12,9,4,0.6666666666666666,0.6666666666666666,0.4444444444444444
646,2020-01,3,1,0.0,0.3333333333333333,0.3333333333333333
646,2020-02,8,1,0.0,0.25,0.125
646,2020-03,7,1,0.14285714285714285,0.14285714285714285,0.14285714285714285
646,2020-04,2,0,0.0,0.0,0.0
646,2020-05,5,1,0.0,0.0,0.2
646,2020-06,3,0,0.0,0.0,0.0
646,2020-07,2,0,0.0,0.0,0.0
646,2020-08,10,3,0.0,0.2,0.3
646,2020-09,6,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
646,2020-10,12,0,0.25,0.3333333333333333,0.0
646,2020-11,4,2,0.5,0.75,0.5
646,2020-12,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333
647,2019-01,14,3,0.42857142857142855,0.2857142857142857,0.21428571428571427
647,2019-02,7,0,0.5714285714285714,0.14285714285714285,0.0
647,2019-03,6,1,0.0,0.3333333333333333,0.16666666666666666
647,2019-04,15,7,0.13333333333333333,0.26666666666666666,0.4666666666666667
647,2019-05,9,1,0.1111111111111111,0.2222222222222222,0.1111111111111111
647,2019-06,10,3,0.2,0.4,0.3
647,2019-07,11,2,0.18181818181818182,0.0,0.18181818181818182
647,2019-08,14,5,0.14285714285714285,0.07142857142857142,0.35714285714285715
647,2019-09,20,6,0.1,0.1,0.3
647,2019-10,17,7,0.29411764705882354,0.5882352941176471,0.4117647058823529
647,2019-11,9,4,0.3333333333333333,0.7777777777777778,0.4444444444444444
647,2019-12,12,4,0.4166666666666667,0.4166666666666667,0.3333333333333333
647,2020-01,15,1,0.5333333333333333,0.6666666666666666,0.06666666666666667
647,2020-02,16,5,0.5625,0.5,0.3125
647,2020-03,9,2,0.1111111111111111,0.3333333333333333,0.2222222222222222
647,2020-04,9,3,0.2222222222222222,0.2222222222222222,0.3333333333333333
647,2020-05,10,2,0.0,0.1,0.2
647,2020-06,13,5,0.07692307692307693,0.3076923076923077,0.38461538461538464
647,2020-07,11,1,0.09090909090909091,0.0,0.09090909090909091
647,2020-08,15,7,0.2,0.06666666666666667,0.4666666666666667
647,2020-09,11,3,0.18181818181818182,0.0,0.2727272727272727
647,2020-10,14,1,0.35714285714285715,0.6428571428571429,0.07142857142857142
647,2020-11,11,4,0.36363636363636365,0.5454545454545454,0.36363636363636365
647,2020-12,12,3,0.4166666666666667,0.9166666666666666,0.25
65,2019-01,21,8,0.42857142857142855,0.5238095238095238,0.38095238095238093
65,2019-02,16,5,0.25,0.375,0.3125
65,2019-03,13,6,0.23076923076923078,0.23076923076923078,0.46153846153846156
65,2019-04,29,9,0.1724137931034483,0.10344827586206896,0.3103448275862069
65,2019-05,21,10,0.047619047619047616,0.09523809523809523,0.47619047619047616
65,2019-06,31,12,0.0967741935483871,0.0967741935483871,0.3870967741935484
65,2019-07,28,11,0.21428571428571427,0.17857142857142858,0.39285714285714285
65,2019-08,30,10,0.1,0.23333333333333334,0.3333333333333333
65,2019-09,20,4,0.1,0.4,0.2
65,2019-10,11,3,0.18181818181818182,0.5454545454545454,0.2727272727272727
65,2019-11,19,2,0.631578947368421,0.47368421052631576,0.10526315789473684
65,2019-12,18,4,0.2222222222222222,0.4444444444444444,0.2222222222222222
65,2020-01,22,8,0.36363636363636365,0.5454545454545454,0.36363636363636365
65,2020-02,7,1,0.2857142857142857,0.8571428571428571,0.14285714285714285
65,2020-03,13,4,0.3076923076923077,0.3076923076923077,0.3076923076923077
65,2020-04,4,1,0.0,0.25,0.25
65,2020-05,3,1,0.0,0.3333333333333333,0.3333333333333333
65,2020-06,12,8,0.0,0.3333333333333333,0.6666666666666666
65,2020-07,20,9,0.1,0.4,0.45
65,2020-08,30,7,0.13333333333333333,0.3,0.23333333333333334
65,2020-09,18,10,0.1111111111111111,0.2222222222222222,0.5555555555555556
65,2020-10,23,9,0.17391304347826086,0.43478260869565216,0.391304347826087
65,2020-11,7,3,0.14285714285714285,0.7142857142857143,0.42857142857142855
65,2020-12,12,5,0.75,0.6666666666666666,0.4166666666666667
7,2019-01,73,17,0.6164383561643836,0.3150684931506849,0.2328767123287671
7,2019-02,58,11,0.3448275862068966,0.27586206896551724,0.1896551724137931
7,2019-03,60,5,0.3,0.15,0.08333333333333333
7,2019-04,59,6,0.22033898305084745,0.05084745762711865,0.1016949152542373
7,2019-05,73,11,0.1780821917808219,0.0958904109589041,0.1506849315068493
7,2019-06,61,8,0.16393442622950818,0.09836065573770492,0.13114754098360656
7,2019-07,77,14,0.2597402597402597,0.05194805194805195,0.18181818181818182
7,2019-08,61,8,0.18032786885245902,0.08196721311475409,0.13114754098360656
7,2019-09,58,6,0.25862068965517243,0.20689655172413793,0.10344827586206896
7,2019-10,69,9,0.3333333333333333,0.2608695652173913,0.13043478260869565
7,2019-11,77,9,0.4675324675324675,0.33766233766233766,0.11688311688311688
7,2019-12,69,10,0.4782608695652174,0.4492753623188406,0.14492753623188406
7,2020-01,73,11,0.4931506849315068,0.2876712328767123,0.1506849315068493
7,2020-02,45,10,0.4888888888888889,0.2,0.2222222222222222
7,2020-03,45,8,0.37777777777777777,0.15555555555555556,0.17777777777777778
7,2020-04,38,5,0.2894736842105263,0.05263157894736842,0.13157894736842105
7,2020-05,63,9,0.12698412698412698,0.0,0.14285714285714285
7,2020-06,64,7,0.078125,0.140625,0.109375
7,2020-07,61,8,0.14754098360655737,0.04918032786885246,0.13114754098360656
7,2020-08,70,9,0.21428571428571427,0.12857142857142856,0.12857142857142856
7,2020-09,98,13,0.20408163265306123,0.14285714285714285,0.1326530612244898
7,2020-10,88,14,0.38636363636363635,0.48863636363636365,0.1590909090909091
7,2020-11,54,7,0.4444444444444444,0.14814814814814814,0.12962962962962962
7,2020-12,59,9,0.5254237288135594,0.4576271186440678,0.15254237288135594
70,2019-01,26,5,0.6538461538461539,0.38461538461538464,0.19230769230769232
70,2019-02,30,8,0.26666666666666666,0.23333333333333334,0.26666666666666666
70,2019-03,21,8,0.23809523809523808,0.2857142857142857,0.38095238095238093
70,2019-04,30,13,0.13333333333333333,0.03333333333333333,0.43333333333333335
70,2019-05,25,5,0.16,0.08,0.2
70,2019-06,26,6,0.07692307692307693,0.19230769230769232,0.23076923076923078
70,2019-07,30,9,0.06666666666666667,0.2,0.3
70,2019-08,22,6,0.22727272727272727,0.18181818181818182,0.2727272727272727
70,2019-09,24,7,0.20833333333333334,0.4166666666666667,0.2916666666666667
70,2019-10,28,10,0.39285714285714285,0.5,0.35714285714285715
70,2019-11,29,11,0.5172413793103449,0.4827586206896552,0.3793103448275862
70,2019-12,30,10,0.6666666666666666,0.7,0.3333333333333333
70,2020-01,28,5,0.5714285714285714,0.6428571428571429,0.17857142857142858
70,2020-02,40,11,0.475,0.425,0.275
70,2020-03,16,4,0.4375,0.375,0.25
70,2020-04,7,2,0.14285714285714285,0.0,0.2857142857142857
70,2020-05,15,8,0.2,0.06666666666666667,0.5333333333333333
70,2020-06,14,4,0.21428571428571427,0.14285714285714285,0.2857142857142857
70,2020-07,26,9,0.23076923076923078,0.19230769230769232,0.34615384615384615
70,2020-08,16,6,0.125,0.1875,0.375
70,2020-09,31,9,0.1935483870967742,0.06451612903225806,0.2903225806451613
70,2020-10,24,8,0.375,0.625,0.3333333333333333
70,2020-11,23,6,0.5217391304347826,0.34782608695652173,0.2608695652173913
70,2020-12,29,4,0.4827586206896552,0.6206896551724138,0.13793103448275862
71,2019-01,18,2,0.5555555555555556,0.5,0.1111111111111111
71,2019-02,21,9,0.3333333333333333,0.19047619047619047,0.42857142857142855
71,2019-03,23,8,0.13043478260869565,0.30434782608695654,0.34782608695652173
71,2019-04,30,11,0.16666666666666666,0.2,0.36666666666666664
71,2019-05,33,8,0.09090909090909091,0.030303030303030304,0.24242424242424243
71,2019-06,23,6,0.043478260869565216,0.21739130434782608,0.2608695652173913
71,2019-07,31,10,0.12903225806451613,0.06451612903225806,0.3225806451612903
71,2019-08,32,11,0.25,0.0625,0.34375
71,2019-09,32,10,0.34375,0.25,0.3125
71,2019-10,31,13,0.3870967741935484,0.2903225806451613,0.41935483870967744
71,2019-11,26,7,0.6153846153846154,0.6153846153846154,0.2692307692307692
71,2019-12,21,5,0.6190476190476191,0.7142857142857143,0.23809523809523808
71,2020-01,21,3,0.6190476190476191,0.23809523809523808,0.14285714285714285
71,2020-02,19,4,0.5263157894736842,0.5789473684210527,0.21052631578947367
71,2020-03,15,4,0.4,0.26666666666666666,0.26666666666666666
71,2020-04,13,3,0.0,0.0,0.23076923076923078
71,2020-05,14,3,0.07142857142857142,0.0,0.21428571428571427
71,2020-06,18,4,0.1111111111111111,0.16666666666666666,0.2222222222222222
71,2020-07,17,3,0.11764705882352941,0.35294117647058826,0.17647058823529413
71,2020-08,37,11,0.21621621621621623,0.16216216216216217,0.2972972972972973
71,2020-09,19,4,0.3157894736842105,0.05263157894736842,0.21052631578947367
71,2020-10,23,2,0.5217391304347826,0.391304347826087,0.08695652173913043
71,2020-11,17,2,0.5294117647058824,0.23529411764705882,0.11764705882352941
71,2020-12,31,3,0.5806451612903226,0.6774193548387096,0.0967741935483871
72,2019-01,18,7,0.5,0.5,0.3888888888888889
72,2019-02,7,2,0.0,0.14285714285714285,0.2857142857142857
72,2019-03,13,3,0.15384615384615385,0.3076923076923077,0.23076923076923078
72,2019-04,19,5,0.15789473684210525,0.05263157894736842,0.2631578947368421
72,2019-05,23,11,0.043478260869565216,0.13043478260869565,0.4782608695652174
72,2019-06,22,11,0.18181818181818182,0.2727272727272727,0.5
72,2019-07,15,6,0.2,0.3333333333333333,0.4
72,2019-08,13,5,0.3076923076923077,0.5384615384615384,0.38461538461538464
72,2019-09,13,6,0.46153846153846156,0.46153846153846156,0.46153846153846156
72,2019-10,17,5,0.35294117647058826,0.23529411764705882,0.29411764705882354
72,2019-11,17,2,0.7058823529411765,0.5882352941176471,0.11764705882352941
72,2019-12,17,5,0.7058823529411765,0.5882352941176471,0.29411764705882354
72,2020-01,12,5,0.4166666666666667,0.3333333333333333,0.4166666666666667
72,2020-02,10,2,0.5,0.5,0.2
72,2020-03,10,5,0.3,0.2,0.5
72,2020-05,2,0,0.0,0.0,0.0
72,2020-06,11,4,0.09090909090909091,0.09090909090909091,0.36363636363636365
72,2020-07,7,2,0.14285714285714285,0.14285714285714285,0.2857142857142857
72,2020-08,11,2,0.09090909090909091,0.0,0.18181818181818182
72,2020-09,13,4,0.23076923076923078,0.07692307692307693,0.3076923076923077
72,2020-10,9,4,0.4444444444444444,0.6666666666666666,0.4444444444444444
72,2020-11,14,6,0.5,0.5,0.42857142857142855
72,2020-12,14,5,0.6428571428571429,0.7142857142857143,0.35714285714285715
720,2019-01,9,5,0.1111111111111111,0.6666666666666666,0.5555555555555556
720,2019-02,9,4,0.2222222222222222,0.2222222222222222,0.4444444444444444
720,2019-03,5,0,0.4,0.4,0.0
720,2019-04,4,2,0.0,0.0,0.5
720,2019-05,7,4,0.14285714285714285,0.0,0.5714285714285714
720,2019-06,6,3,0.0,0.3333333333333333,0.5
720,2019-07,12,2,0.08333333333333333,0.25,0.16666666666666666
720,2019-08,6,1,0.0,0.16666666666666666,0.16666666666666666
720,2019-09,6,3,0.5,0.3333333333333333,0.5
720,2019-10,7,3,0.42857142857142855,0.42857142857142855,0.42857142857142855
720,2019-11,5,2,0.6,1.0,0.4
720,2019-12,6,3,1.0,0.8333333333333334,0.5
720,2020-01,4,0,0.5,0.5,0.0
720,2020-02,8,4,0.25,0.375,0.5
720,2020-03,5,2,0.0,0.0,0.4
720,2020-04,3,2,0.3333333333333333,0.0,0.6666666666666666
720,2020-05,3,1,0.3333333333333333,0.0,0.3333333333333333
720,2020-06,4,1,0.25,0.25,0.25
720,2020-07,4,1,0.5,0.25,0.25
720,2020-08,6,4,0.16666666666666666,0.0,0.6666666666666666
720,2020-09,3,1,0.3333333333333333,0.0,0.3333333333333333
720,2020-10,1,1,1.0,0.0,1.0
720,2020-11,2,1,1.0,1.0,0.5
720,2020-12,7,1,0.42857142857142855,0.5714285714285714,0.14285714285714285
721,2019-01,11,6,0.2727272727272727,0.45454545454545453,0.5454545454545454
721,2019-02,12,3,0.25,0.16666666666666666,0.25
721,2019-03,10,2,0.3,0.4,0.2
721,2019-04,13,6,0.15384615384615385,0.15384615384615385,0.46153846153846156
721,2019-05,19,9,0.05263157894736842,0.10526315789473684,0.47368421052631576
721,2019-06,12,2,0.08333333333333333,0.08333333333333333,0.16666666666666666
721,2019-07,13,4,0.15384615384615385,0.07692307692307693,0.3076923076923077
721,2019-08,23,4,0.043478260869565216,0.21739130434782608,0.17391304347826086
721,2019-09,14,6,0.21428571428571427,0.21428571428571427,0.42857142857142855
721,2019-10,17,7,0.47058823529411764,0.4117647058823529,0.4117647058823529
721,2019-11,12,2,0.5,0.5,0.16666666666666666
721,2019-12,16,3,0.375,0.5625,0.1875
721,2020-01,15,7,0.2,0.6666666666666666,0.4666666666666667
721,2020-02,9,3,0.3333333333333333,0.8888888888888888,0.3333333333333333
721,2020-03,11,1,0.2727272727272727,0.2727272727272727,0.09090909090909091
721,2020-04,2,2,0.5,0.5,1.0
721,2020-05,5,2,0.0,0.0,0.4
721,2020-06,6,2,0.16666666666666666,0.16666666666666666,0.3333333333333333
721,2020-07,10,5,0.0,0.1,0.5
721,2020-08,15,4,0.13333333333333333,0.13333333333333333,0.26666666666666666
721,2020-09,16,8,0.125,0.125,0.5
721,2020-10,5,1,0.2,0.4,0.2
721,2020-11,10,3,0.3,0.4,0.3
721,2020-12,9,4,0.6666666666666666,0.7777777777777778,0.4444444444444444
722,2019-01,16,7,0.3125,0.8125,0.4375
722,2019-02,21,5,0.09523809523809523,0.14285714285714285,0.23809523809523808
722,2019-03,20,5,0.15,0.25,0.25
722,2019-04,14,5,0.21428571428571427,0.14285714285714285,0.35714285714285715
722,2019-05,18,7,0.16666666666666666,0.0,0.3888888888888889
722,2019-06,8,2,0.125,0.25,0.25
722,2019-07,17,6,0.11764705882352941,0.17647058823529413,0.35294117647058826
722,2019-08,23,11,0.17391304347826086,0.391304347826087,0.4782608695652174
722,2019-09,13,4,0.3076923076923077,0.38461538461538464,0.3076923076923077
722,2019-10,20,6,0.25,0.45,0.3
722,2019-11,7,3,0.42857142857142855,0.42857142857142855,0.42857142857142855
722,2019-12,8,2,0.5,0.625,0.25
722,2020-01,19,7,0.47368421052631576,0.6842105263157895,0.3684210526315789
722,2020-02,12,2,0.4166666666666667,0.6666666666666666,0.16666666666666666
722,2020-03,8,3,0.25,0.375,0.375
722,2020-04,2,2,0.5,0.5,1.0
722,2020-05,1,1,0.0,0.0,1.0
722,2020-06,2,0,0.5,0.0,0.0
722,2020-07,14,8,0.0,0.21428571428571427,0.5714285714285714
722,2020-08,17,9,0.058823529411764705,0.17647058823529413,0.5294117647058824
722,2020-09,14,6,0.07142857142857142,0.14285714285714285,0.42857142857142855
722,2020-10,4,1,0.25,0.5,0.25
722,2020-11,13,6,0.23076923076923078,0.7692307692307693,0.46153846153846156
722,2020-12,6,2,0.6666666666666666,0.8333333333333334,0.3333333333333333
723,2019-01,8,2,0.5,0.375,0.25
